2015-04-26_14:45:08 HA_Modbus_1 DISCONNECTED
2015-04-26_14:46:09 HA_Modbus_1 CONNECTED
2015-04-26_23:25:29 HA_SDM630M_1 Energy_apparent__kVAh: 0.226 kVAh
2015-04-26_23:25:29 HA_SDM630M_1 Charge__kAh: 0.161 kAh
2015-04-26_23:26:17 HA_SDM630M_1 CosPhi: -19.4 %
2015-04-26_23:26:17 HA_SDM630M_1 Frequency__Hz: 50.0 Hz
2015-04-26_23:26:25 HA_SDM630M_1 CosPhi_L1: 174.9 %
2015-04-26_23:26:25 HA_SDM630M_1 Voltage_Avr__V: 78.5 V
2015-04-26_23:26:25 HA_SDM630M_1 Current_Sum__A: 0.13 A
2015-04-26_23:27:18 HA_SDM630M_1 Current_Sum__A: 0.12 A
2015-04-26_23:27:28 HA_SDM630M_1 Charge__kAh: 0.164 kAh
2015-04-26_23:28:17 HA_SDM630M_1 CosPhi: 1.3 %
2015-04-26_23:28:25 HA_SDM630M_1 CosPhi_L1: 194.8 %
2015-04-26_23:28:25 HA_SDM630M_1 Voltage_Avr__V: 78.4 V
2015-04-26_23:29:16 HA_SDM630M_1 THD_Voltage_avr_LN__%: 0.9 %
2015-04-26_23:29:16 HA_SDM630M_1 THD_Current_avr__%: 0.6 %
2015-04-26_23:29:16 HA_SDM630M_1 PowerFactor_inverted: -39.9
2015-04-26_23:29:18 HA_SDM630M_1 Current_Sum__A: 0.13 A
2015-04-26_23:29:23 HA_SDM630M_1 Voltage_L1__V: 235.2 V
2015-04-26_23:29:26 HA_SDM630M_1 Current_N__A: 0.13 A
2015-04-26_23:29:33 HA_SDM630M_1 Energy_apparent__kVAh: 0.227 kVAh
2015-04-26_23:29:33 HA_SDM630M_1 Charge__kAh: 0.166 kAh
2015-04-26_23:30:17 HA_SDM630M_1 Voltage_Avr_L_to_L__V: 156.7 V
2015-04-26_23:30:18 HA_SDM630M_1 CosPhi: 248.8 %
2015-04-26_23:30:23 HA_SDM630M_1 THD_Voltage_L1_N__%: 5.0 %
2015-04-26_23:30:27 HA_SDM630M_1 CosPhi_L1: 214.0 %
2015-04-26_23:30:27 HA_SDM630M_1 Voltage_Avr__V: 78.3 V
2015-04-26_23:31:18 HA_SDM630M_1 Current_Sum__A: 0.12 A
2015-04-26_23:31:23 HA_SDM630M_1 Current_N__A: 0.12 A
2015-04-26_23:31:28 HA_SDM630M_1 Energy_apparent__kVAh: 0.228 kVAh
2015-04-26_23:31:28 HA_SDM630M_1 Charge__kAh: 0.168 kAh
2015-04-26_23:32:17 HA_SDM630M_1 CosPhi: 238.3 %
2015-04-26_23:32:22 HA_SDM630M_1 Current_N__A: 0.13 A
2015-04-26_23:32:25 HA_SDM630M_1 CosPhi_L1: -43.2 %
2015-04-26_23:33:23 HA_SDM630M_1 Current_N__A: 0.12 A
2015-04-26_23:33:28 HA_SDM630M_1 Charge__kAh: 0.171 kAh
2015-04-26_23:34:17 HA_SDM630M_1 CosPhi: 81.0 %
2015-04-26_23:34:25 HA_SDM630M_1 CosPhi_L1: 2.9 %
2015-04-26_23:34:25 HA_SDM630M_1 Voltage_Avr__V: 78.4 V
2015-04-26_23:34:25 HA_SDM630M_1 Current_Sum__A: 0.13 A
2015-04-26_23:35:16 HA_SDM630M_1 THD_Voltage_avr_LN__%: -18923967465444562756800939556864.0 %
2015-04-26_23:35:16 HA_SDM630M_1 THD_Current_avr__%: -12615977504345828761447843233792.0 %
2015-04-26_23:35:16 HA_SDM630M_1 PowerFactor_inverted: 227.1
2015-04-26_23:35:19 HA_SDM630M_1 Current_Sum__A: 0.12 A
2015-04-26_23:35:23 HA_SDM630M_1 Voltage_L1__V: 235.4 V
2015-04-26_23:35:26 HA_SDM630M_1 Current_N__A: 0.13 A
2015-04-26_23:35:32 HA_SDM630M_1 Voltage_L1_to_L2__V: 235.3 V
2015-04-26_23:35:32 HA_SDM630M_1 Voltage_L3_to_L1__V: 235.3 V
2015-04-26_23:35:33 HA_SDM630M_1 Energy_apparent__kVAh: 0.229 kVAh
2015-04-26_23:35:33 HA_SDM630M_1 Charge__kAh: 0.173 kAh
2015-04-26_23:36:17 HA_SDM630M_1 CosPhi: 200.4 %
2015-04-26_23:36:22 HA_SDM630M_1 THD_Voltage_L1_N__%: 2.5 %
2015-04-26_23:36:25 HA_SDM630M_1 CosPhi_L1: 152.9 %
2015-04-26_23:36:25 HA_SDM630M_1 Voltage_Avr__V: 78.5 V
2015-04-26_23:37:23 HA_SDM630M_1 Current_N__A: 0.12 A
2015-04-26_23:37:28 HA_SDM630M_1 Charge__kAh: 0.175 kAh
2015-04-26_23:38:17 HA_SDM630M_1 CosPhi: -59.3 %
2015-04-26_23:38:25 HA_SDM630M_1 CosPhi_L1: 247.4 %
2015-04-26_23:38:25 HA_SDM630M_1 Voltage_Avr__V: 78.4 V
2015-04-26_23:38:25 HA_SDM630M_1 Current_Sum__A: 0.13 A
2015-04-26_23:39:28 HA_SDM630M_1 Energy_apparent__kVAh: 0.230 kVAh
2015-04-26_23:39:28 HA_SDM630M_1 Charge__kAh: 0.178 kAh
2015-04-26_23:40:17 HA_SDM630M_1 CosPhi: 12.3 %
2015-04-26_23:40:25 HA_SDM630M_1 CosPhi_L1: -59.9 %
2015-04-26_23:40:25 HA_SDM630M_1 Voltage_Avr__V: 78.5 V
2015-04-26_23:41:16 HA_SDM630M_1 THD_Voltage_avr_LN__%: 2.3 %
2015-04-26_23:41:16 HA_SDM630M_1 THD_Current_avr__%: 1.5 %
2015-04-26_23:41:16 HA_SDM630M_1 PowerFactor_inverted: 225.9
2015-04-26_23:41:19 HA_SDM630M_1 Current_Sum__A: 0.12 A
2015-04-26_23:41:24 HA_SDM630M_1 Voltage_L1__V: 235.6 V
2015-04-26_23:41:27 HA_SDM630M_1 Current_N__A: 0.13 A
2015-04-26_23:41:33 HA_SDM630M_1 Voltage_L1_to_L2__V: 235.6 V
2015-04-26_23:41:33 HA_SDM630M_1 Voltage_L3_to_L1__V: 235.6 V
2015-04-26_23:41:33 HA_SDM630M_1 Voltage_Avr_L_to_L__V: 157.1 V
2015-04-26_23:41:34 HA_SDM630M_1 Charge__kAh: 0.180 kAh
2015-04-26_23:42:17 HA_SDM630M_1 CosPhi: 205.1 %
2015-04-26_23:42:22 HA_SDM630M_1 THD_Voltage_L1_N__%: 3.2 %
2015-04-26_23:42:25 HA_SDM630M_1 CosPhi_L1: 0.0 %
2015-04-26_23:42:25 HA_SDM630M_1 Current_Sum__A: 0.13 A
2015-04-26_23:43:19 HA_SDM630M_1 Current_Sum__A: 0.12 A
2015-04-26_23:43:23 HA_SDM630M_1 Current_N__A: 0.12 A
2015-04-26_23:43:28 HA_SDM630M_1 Energy_apparent__kVAh: 0.231 kVAh
2015-04-26_23:43:28 HA_SDM630M_1 Charge__kAh: 0.182 kAh
2015-04-26_23:44:18 HA_SDM630M_1 CosPhi: -29.6 %
2015-04-26_23:44:25 HA_SDM630M_1 CosPhi_L1: 174.8 %
2015-04-26_23:44:25 HA_SDM630M_1 Voltage_Avr__V: 78.4 V
2015-04-26_23:45:23 HA_SDM630M_1 Current_N__A: 0.13 A
2015-04-26_23:45:28 HA_SDM630M_1 Charge__kAh: 0.184 kAh
2015-04-26_23:46:18 HA_SDM630M_1 CosPhi: 66.9 %
2015-04-26_23:46:22 HA_SDM630M_1 Current_N__A: 0.12 A
2015-04-26_23:46:25 HA_SDM630M_1 CosPhi_L1: 252.4 %
2015-04-26_23:46:25 HA_SDM630M_1 Voltage_Avr__V: 78.5 V
2015-04-26_23:47:17 HA_SDM630M_1 THD_Voltage_avr_LN__%: -13.7 %
2015-04-26_23:47:17 HA_SDM630M_1 THD_Current_avr__%: -9.1 %
2015-04-26_23:47:17 HA_SDM630M_1 PowerFactor_inverted: 26.4
2015-04-26_23:47:23 HA_SDM630M_1 Voltage_L1__V: 235.4 V
2015-04-26_23:47:26 HA_SDM630M_1 Current_N__A: 0.13 A
2015-04-26_23:47:32 HA_SDM630M_1 Voltage_L1_to_L2__V: 235.3 V
2015-04-26_23:47:32 HA_SDM630M_1 Voltage_L3_to_L1__V: 235.3 V
2015-04-26_23:47:33 HA_SDM630M_1 Energy_apparent__kVAh: 0.232 kVAh
2015-04-26_23:47:33 HA_SDM630M_1 Charge__kAh: 0.187 kAh
2015-04-26_23:48:18 HA_SDM630M_1 CosPhi: -59.4 %
2015-04-26_23:48:22 HA_SDM630M_1 THD_Voltage_L1_N__%: 2.7 %
2015-04-26_23:48:25 HA_SDM630M_1 CosPhi_L1: 247.7 %
2015-04-26_23:49:23 HA_SDM630M_1 Current_N__A: 0.12 A
2015-04-26_23:49:28 HA_SDM630M_1 Energy_apparent__kVAh: 0.233 kVAh
2015-04-26_23:49:28 HA_SDM630M_1 Charge__kAh: 0.189 kAh
2015-04-26_23:50:18 HA_SDM630M_1 CosPhi: 191.7 %
2015-04-26_23:50:18 HA_SDM630M_1 Frequency__Hz: 50.1 Hz
2015-04-26_23:50:25 HA_SDM630M_1 CosPhi_L1: 167.6 %
2015-04-26_23:50:25 HA_SDM630M_1 Voltage_Avr__V: 78.4 V
2015-04-26_23:50:25 HA_SDM630M_1 Current_Sum__A: 0.13 A
2015-04-26_23:51:19 HA_SDM630M_1 Current_Sum__A: 0.12 A
2015-04-26_23:51:28 HA_SDM630M_1 Charge__kAh: 0.191 kAh
2015-04-26_23:52:18 HA_SDM630M_1 Voltage_Avr_L_to_L__V: 156.7 V
2015-04-26_23:52:19 HA_SDM630M_1 CosPhi: 189.3 %
2015-04-26_23:52:23 HA_SDM630M_1 Current_N__A: 0.13 A
2015-04-26_23:52:27 HA_SDM630M_1 CosPhi_L1: -7.2 %
2015-04-26_23:52:27 HA_SDM630M_1 Current_Sum__A: 0.13 A
2015-04-26_23:53:17 HA_SDM630M_1 THD_Voltage_avr_LN__%: -289276712369060697186762752.0 %
2015-04-26_23:53:17 HA_SDM630M_1 THD_Current_avr__%: -192851135430459106887991296.0 %
2015-04-26_23:53:17 HA_SDM630M_1 PowerFactor_inverted: 140.3
2015-04-26_23:53:19 HA_SDM630M_1 Current_Sum__A: 0.12 A
2015-04-26_23:53:23 HA_SDM630M_1 Voltage_L1__V: 235.5 V
2015-04-26_23:53:32 HA_SDM630M_1 Voltage_L1_to_L2__V: 235.4 V
2015-04-26_23:53:32 HA_SDM630M_1 Voltage_L3_to_L1__V: 235.4 V
2015-04-26_23:53:33 HA_SDM630M_1 Energy_apparent__kVAh: 0.234 kVAh
2015-04-26_23:53:33 HA_SDM630M_1 Charge__kAh: 0.194 kAh
2015-04-26_23:54:18 HA_SDM630M_1 CosPhi: 180.3 %
2015-04-26_23:54:22 HA_SDM630M_1 THD_Voltage_L1_N__%: 3.7 %
2015-04-26_23:54:25 HA_SDM630M_1 CosPhi_L1: 81.9 %
2015-04-26_23:54:25 HA_SDM630M_1 Voltage_Avr__V: 78.5 V
2015-04-26_23:54:25 HA_SDM630M_1 Current_Sum__A: 0.13 A
2015-04-26_23:55:19 HA_SDM630M_1 Current_Sum__A: 0.12 A
2015-04-26_23:55:23 HA_SDM630M_1 Current_N__A: 0.12 A
2015-04-26_23:55:28 HA_SDM630M_1 Charge__kAh: 0.196 kAh
2015-04-26_23:56:18 HA_SDM630M_1 CosPhi: -57.1 %
2015-04-26_23:56:22 HA_SDM630M_1 Current_N__A: 0.13 A
2015-04-26_23:56:25 HA_SDM630M_1 CosPhi_L1: 173.3 %
2015-04-26_23:56:25 HA_SDM630M_1 Voltage_Avr__V: 78.6 V
2015-04-26_23:57:19 HA_SDM630M_1 Current_Sum__A: 0.13 A
2015-04-26_23:57:28 HA_SDM630M_1 Energy_apparent__kVAh: 0.235 kVAh
2015-04-26_23:57:28 HA_SDM630M_1 Charge__kAh: 0.198 kAh
2015-04-26_23:58:18 HA_SDM630M_1 CosPhi: 15.9 %
2015-04-26_23:58:22 HA_SDM630M_1 Current_N__A: 0.12 A
2015-04-26_23:58:26 HA_SDM630M_1 CosPhi_L1: 26.7 %
2015-04-26_23:58:26 HA_SDM630M_1 Current_Sum__A: 0.12 A
2015-04-26_23:59:17 HA_SDM630M_1 THD_Voltage_avr_LN__%: -18930782180289730421458758270976.0 %
2015-04-26_23:59:17 HA_SDM630M_1 THD_Current_avr__%: -12620520647575940537886389043200.0 %
2015-04-26_23:59:17 HA_SDM630M_1 PowerFactor_inverted: 186.4
2015-04-26_23:59:19 HA_SDM630M_1 Current_Sum__A: 0.13 A
2015-04-26_23:59:23 HA_SDM630M_1 Voltage_L1__V: 235.8 V
2015-04-26_23:59:32 HA_SDM630M_1 Voltage_L1_to_L2__V: 235.7 V
2015-04-26_23:59:32 HA_SDM630M_1 Voltage_L3_to_L1__V: 235.7 V
2015-04-26_23:59:33 HA_SDM630M_1 Charge__kAh: 0.201 kAh
2015-04-27_00:00:18 HA_SDM630M_1 CosPhi: 182.9 %
2015-04-27_00:00:18 HA_SDM630M_1 Frequency__Hz: 50.0 Hz
2015-04-27_00:00:22 HA_SDM630M_1 THD_Voltage_L1_N__%: 2.7 %
2015-04-27_00:00:25 HA_SDM630M_1 CosPhi_L1: 146.5 %
2015-04-27_00:00:25 HA_SDM630M_1 Current_Sum__A: 0.12 A
2015-04-27_00:01:23 HA_SDM630M_1 Current_N__A: 0.13 A
2015-04-27_00:01:28 HA_SDM630M_1 Energy_apparent__kVAh: 0.236 kVAh
2015-04-27_00:01:28 HA_SDM630M_1 Charge__kAh: 0.203 kAh
2015-04-27_00:02:18 HA_SDM630M_1 CosPhi: 182.7 %
2015-04-27_00:02:18 HA_SDM630M_1 Frequency__Hz: 49.9 Hz
2015-04-27_00:02:22 HA_SDM630M_1 Current_N__A: 0.12 A
2015-04-27_00:02:25 HA_SDM630M_1 CosPhi_L1: -40.7 %
2015-04-27_00:02:25 HA_SDM630M_1 Voltage_Avr__V: 78.4 V
2015-04-27_00:02:25 HA_SDM630M_1 Current_Sum__A: 0.13 A
2015-04-27_00:03:18 HA_SDM630M_1 Voltage_Avr_L_to_L__V: 157.0 V
2015-04-27_00:03:31 HA_SDM630M_1 Charge__kAh: 0.206 kAh
2015-04-27_00:04:18 HA_SDM630M_1 CosPhi: -88.0 %
2015-04-27_00:04:18 HA_SDM630M_1 Frequency__Hz: 50.0 Hz
2015-04-27_00:04:25 HA_SDM630M_1 CosPhi_L1: 135.7 %
2015-04-27_00:04:25 HA_SDM630M_1 Voltage_Avr__V: 78.5 V
2015-04-27_00:04:25 HA_SDM630M_1 Current_Sum__A: 0.12 A
2015-04-27_00:05:17 HA_SDM630M_1 THD_Voltage_avr_LN__%: -4581307625138897835045945344.0 %
2015-04-27_00:05:17 HA_SDM630M_1 THD_Current_avr__%: -3054204985043296830246354944.0 %
2015-04-27_00:05:17 HA_SDM630M_1 PowerFactor_inverted: -72.5
2015-04-27_00:05:23 HA_SDM630M_1 Voltage_L1__V: 235.5 V
2015-04-27_00:05:27 HA_SDM630M_1 Current_N__A: 0.13 A
2015-04-27_00:05:32 HA_SDM630M_1 Voltage_L1_to_L2__V: 235.4 V
2015-04-27_00:05:32 HA_SDM630M_1 Voltage_L3_to_L1__V: 235.4 V
2015-04-27_00:05:33 HA_SDM630M_1 Energy_apparent__kVAh: 0.237 kVAh
2015-04-27_00:05:33 HA_SDM630M_1 Charge__kAh: 0.208 kAh
2015-04-27_00:06:18 HA_SDM630M_1 CosPhi: 187.2 %
2015-04-27_00:06:22 HA_SDM630M_1 Current_N__A: 0.12 A
2015-04-27_00:06:22 HA_SDM630M_1 THD_Voltage_L1_N__%: 2.0 %
2015-04-27_00:06:25 HA_SDM630M_1 CosPhi_L1: -21.0 %
2015-04-27_00:06:25 HA_SDM630M_1 Current_Sum__A: 0.13 A
2015-04-27_00:07:28 HA_SDM630M_1 Charge__kAh: 0.210 kAh
2015-04-27_00:08:18 HA_SDM630M_1 CosPhi: 98.6 %
2015-04-27_00:08:25 HA_SDM630M_1 CosPhi_L1: 181.5 %
2015-04-27_00:09:19 HA_SDM630M_1 Current_Sum__A: 0.12 A
2015-04-27_00:09:28 HA_SDM630M_1 Energy_apparent__kVAh: 0.238 kVAh
2015-04-27_00:09:28 HA_SDM630M_1 Charge__kAh: 0.212 kAh
2015-04-27_00:10:18 HA_SDM630M_1 CosPhi: -19.8 %
2015-04-27_00:10:25 HA_SDM630M_1 CosPhi_L1: 78.6 %
2015-04-27_00:10:25 HA_SDM630M_1 Voltage_Avr__V: 78.4 V
2015-04-27_00:10:25 HA_SDM630M_1 Current_Sum__A: 0.13 A
2015-04-27_00:11:17 HA_SDM630M_1 THD_Voltage_avr_LN__%: -13.2 %
2015-04-27_00:11:17 HA_SDM630M_1 THD_Current_avr__%: -8.8 %
2015-04-27_00:11:17 HA_SDM630M_1 PowerFactor_inverted: -35.4
2015-04-27_00:11:19 HA_SDM630M_1 Current_Sum__A: 0.12 A
2015-04-27_00:11:23 HA_SDM630M_1 Voltage_L1__V: 235.1 V
2015-04-27_00:11:27 HA_SDM630M_1 Current_N__A: 0.13 A
2015-04-27_00:11:32 HA_SDM630M_1 Voltage_L1_to_L2__V: 235.7 V
2015-04-27_00:11:32 HA_SDM630M_1 Voltage_L3_to_L1__V: 235.7 V
2015-04-27_00:11:33 HA_SDM630M_1 Energy_apparent__kVAh: 0.239 kVAh
2015-04-27_00:11:33 HA_SDM630M_1 Charge__kAh: 0.215 kAh
2015-04-27_00:12:18 HA_SDM630M_1 CosPhi: 15.9 %
2015-04-27_00:12:22 HA_SDM630M_1 THD_Voltage_L1_N__%: 4.0 %
2015-04-27_00:12:25 HA_SDM630M_1 CosPhi_L1: -83.7 %
2015-04-27_00:12:25 HA_SDM630M_1 Voltage_Avr__V: 78.5 V
2015-04-27_00:12:25 HA_SDM630M_1 Current_Sum__A: 0.13 A
2015-04-27_00:13:19 HA_SDM630M_1 Current_Sum__A: 0.12 A
2015-04-27_00:13:29 HA_SDM630M_1 Charge__kAh: 0.117 kAh
2015-04-27_00:14:18 HA_SDM630M_1 Voltage_Avr_L_to_L__V: 157.1 V
2015-04-27_00:14:19 HA_SDM630M_1 CosPhi: -32.1 %
2015-04-27_00:14:23 HA_SDM630M_1 Current_N__A: 0.12 A
2015-04-27_00:14:28 HA_SDM630M_1 CosPhi_L1: -24.2 %
2015-04-27_00:15:29 HA_SDM630M_1 Energy_apparent__kVAh: 0.240 kVAh
2015-04-27_00:15:29 HA_SDM630M_1 Charge__kAh: 0.119 kAh
2015-04-27_00:16:18 HA_SDM630M_1 CosPhi: -2.3 %
2015-04-27_00:16:22 HA_SDM630M_1 Current_N__A: 0.13 A
2015-04-27_00:16:25 HA_SDM630M_1 CosPhi_L1: -44.2 %
2015-04-27_00:16:25 HA_SDM630M_1 Current_Sum__A: 0.13 A
2015-04-27_00:17:17 HA_SDM630M_1 THD_Voltage_avr_LN__%: 4301262824702738432.0 %
2015-04-27_00:17:17 HA_SDM630M_1 THD_Current_avr__%: 2867508458175856640.0 %
2015-04-27_00:17:17 HA_SDM630M_1 PowerFactor_inverted: 69.0
2015-04-27_00:17:19 HA_SDM630M_1 Current_Sum__A: 0.12 A
2015-04-27_00:17:24 HA_SDM630M_1 Voltage_L1__V: 235.7 V
2015-04-27_00:17:27 HA_SDM630M_1 Current_N__A: 0.12 A
2015-04-27_00:17:33 HA_SDM630M_1 Charge__kAh: 0.122 kAh
2015-04-27_00:18:18 HA_SDM630M_1 CosPhi: -69.7 %
2015-04-27_00:18:22 HA_SDM630M_1 THD_Voltage_L1_N__%: 0.0 %
2015-04-27_00:18:26 HA_SDM630M_1 CosPhi_L1: 168.1 %
2015-04-27_00:18:26 HA_SDM630M_1 Voltage_Avr__V: 78.4 V
2015-04-27_00:19:23 HA_SDM630M_1 Current_N__A: 0.13 A
2015-04-27_00:19:29 HA_SDM630M_1 Energy_apparent__kVAh: 0.241 kVAh
2015-04-27_00:19:29 HA_SDM630M_1 Charge__kAh: 0.124 kAh
2015-04-27_00:20:18 HA_SDM630M_1 CosPhi: 192.7 %
2015-04-27_00:20:26 HA_SDM630M_1 CosPhi_L1: -33.9 %
2015-04-27_00:20:26 HA_SDM630M_1 Voltage_Avr__V: 78.5 V
2015-04-27_00:20:26 HA_SDM630M_1 Current_Sum__A: 0.13 A
2015-04-27_00:21:19 HA_SDM630M_1 Current_Sum__A: 0.12 A
2015-04-27_00:22:18 HA_SDM630M_1 CosPhi: 78.3 %
2015-04-27_00:22:26 HA_SDM630M_1 CosPhi_L1: 244.8 %
2015-04-27_00:22:26 HA_SDM630M_1 Current_Sum__A: 0.13 A
2015-04-27_00:22:27 HA_SDM630M_1 Energy_apparent__kVAh: 0.242 kVAh
2015-04-27_00:22:27 HA_SDM630M_1 Charge__kAh: 0.128 kAh
2015-04-27_00:23:17 HA_SDM630M_1 THD_Voltage_avr_LN__%: 4304361523347718144.0 %
2015-04-27_00:23:17 HA_SDM630M_1 THD_Current_avr__%: 2869574165646540800.0 %
2015-04-27_00:23:17 HA_SDM630M_1 PowerFactor_inverted: -80.0
2015-04-27_00:23:19 HA_SDM630M_1 Current_Sum__A: 0.12 A
2015-04-27_00:23:24 HA_SDM630M_1 Voltage_L1__V: 235.5 V
2015-04-27_00:23:27 HA_SDM630M_1 Current_N__A: 0.12 A
2015-04-27_00:23:33 HA_SDM630M_1 Voltage_L1_to_L2__V: 235.5 V
2015-04-27_00:23:33 HA_SDM630M_1 Voltage_L3_to_L1__V: 235.5 V
2015-04-27_00:24:18 HA_SDM630M_1 CosPhi: 221.2 %
2015-04-27_00:24:22 HA_SDM630M_1 THD_Voltage_L1_N__%: 4.5 %
2015-04-27_00:24:26 HA_SDM630M_1 CosPhi_L1: 243.7 %
2015-04-27_00:24:26 HA_SDM630M_1 Voltage_Avr__V: 78.6 V
2015-04-27_00:24:27 HA_SDM630M_1 Charge__kAh: 0.130 kAh
2015-04-27_00:25:18 HA_SDM630M_1 Voltage_Avr_L_to_L__V: 156.8 V
2015-04-27_00:26:18 HA_SDM630M_1 CosPhi: 178.3 %
2015-04-27_00:26:26 HA_SDM630M_1 CosPhi_L1: -45.1 %
2015-04-27_00:26:27 HA_SDM630M_1 Energy_apparent__kVAh: 0.243 kVAh
2015-04-27_00:26:27 HA_SDM630M_1 Charge__kAh: 0.132 kAh
2015-04-27_00:27:19 HA_SDM630M_1 Current_Sum__A: 0.13 A
2015-04-27_00:27:23 HA_SDM630M_1 Current_N__A: 0.13 A
2015-04-27_00:28:19 HA_SDM630M_1 CosPhi: 62.4 %
2015-04-27_00:28:23 HA_SDM630M_1 Current_N__A: 0.12 A
2015-04-27_00:28:27 HA_SDM630M_1 CosPhi_L1: -76.0 %
2015-04-27_00:28:27 HA_SDM630M_1 Voltage_Avr__V: 78.5 V
2015-04-27_00:28:27 HA_SDM630M_1 Current_Sum__A: 0.12 A
2015-04-27_00:28:28 HA_SDM630M_1 Charge__kAh: 0.135 kAh
2015-04-27_00:29:17 HA_SDM630M_1 THD_Voltage_avr_LN__%: 1.1 %
2015-04-27_00:29:17 HA_SDM630M_1 THD_Current_avr__%: 0.8 %
2015-04-27_00:29:17 HA_SDM630M_1 PowerFactor_inverted: 126.1
2015-04-27_00:29:19 HA_SDM630M_1 Current_Sum__A: 0.13 A
2015-04-27_00:29:24 HA_SDM630M_1 Voltage_L1__V: 235.6 V
2015-04-27_00:29:34 HA_SDM630M_1 Voltage_L1_to_L2__V: 235.6 V
2015-04-27_00:29:34 HA_SDM630M_1 Voltage_L3_to_L1__V: 235.6 V
2015-04-27_00:30:18 HA_SDM630M_1 CosPhi: 147.3 %
2015-04-27_00:30:22 HA_SDM630M_1 Current_N__A: 0.13 A
2015-04-27_00:30:22 HA_SDM630M_1 THD_Voltage_L1_N__%: 0.3 %
2015-04-27_00:30:26 HA_SDM630M_1 CosPhi_L1: 142.3 %
2015-04-27_00:30:26 HA_SDM630M_1 Voltage_Avr__V: 78.6 V
2015-04-27_00:30:27 HA_SDM630M_1 Energy_apparent__kVAh: 0.244 kVAh
2015-04-27_00:30:27 HA_SDM630M_1 Charge__kAh: 0.137 kAh
2015-04-27_00:31:19 HA_SDM630M_1 Current_Sum__A: 0.12 A
2015-04-27_00:32:18 HA_SDM630M_1 CosPhi: 188.7 %
2015-04-27_00:32:26 HA_SDM630M_1 CosPhi_L1: 236.0 %
2015-04-27_00:32:26 HA_SDM630M_1 Voltage_Avr__V: 78.5 V
2015-04-27_00:32:26 HA_SDM630M_1 Current_Sum__A: 0.13 A
2015-04-27_00:32:27 HA_SDM630M_1 Charge__kAh: 0.139 kAh
2015-04-27_00:33:19 HA_SDM630M_1 Current_Sum__A: 0.12 A
2015-04-27_00:33:23 HA_SDM630M_1 Current_N__A: 0.12 A
2015-04-27_00:34:18 HA_SDM630M_1 CosPhi: 25.5 %
2015-04-27_00:34:22 HA_SDM630M_1 Current_N__A: 0.13 A
2015-04-27_00:34:26 HA_SDM630M_1 CosPhi_L1: 36.1 %
2015-04-27_00:34:26 HA_SDM630M_1 Current_Sum__A: 0.13 A
2015-04-27_00:34:27 HA_SDM630M_1 Energy_apparent__kVAh: 0.245 kVAh
2015-04-27_00:34:27 HA_SDM630M_1 Charge__kAh: 0.142 kAh
2015-04-27_00:35:17 HA_SDM630M_1 THD_Voltage_avr_LN__%: 4302812036586274816.0 %
2015-04-27_00:35:17 HA_SDM630M_1 THD_Current_avr__%: 2868541174472245248.0 %
2015-04-27_00:35:17 HA_SDM630M_1 PowerFactor_inverted: -85.4
2015-04-27_00:35:24 HA_SDM630M_1 Voltage_L1__V: 235.4 V
2015-04-27_00:35:33 HA_SDM630M_1 Voltage_L1_to_L2__V: 235.4 V
2015-04-27_00:35:33 HA_SDM630M_1 Voltage_L3_to_L1__V: 235.4 V
2015-04-27_12:11:58 HA_SDM630M_1 THD_Voltage_L1_N__%: 0.0 %
2015-04-27_12:12:05 HA_SDM630M_1 Voltage_L1_to_L2__V: 242.0 V
2015-04-27_12:12:05 HA_SDM630M_1 Voltage_L3_to_L1__V: 242.0 V
2015-04-27_12:12:05 HA_SDM630M_1 Voltage_Avr_L_to_L__V: 161.4 V
2015-04-27_12:12:06 HA_SDM630M_1 Charge__kAh: 0.116 kAh
2015-04-27_12:12:11 HA_SDM630M_1 Current_Avr__A: 0.1 V
2015-04-27_12:12:11 HA_SDM630M_1 Current_Sum__A: 0.23 A
2015-04-27_12:12:24 HA_SDM630M_1 Current_L1__A: 0.19 A
2015-04-27_12:12:24 HA_SDM630M_1 Power_L1__W: 45 W
2015-04-27_12:12:24 HA_SDM630M_1 Power_L1__VA: 44.8 VA
2015-04-27_12:12:24 HA_SDM630M_1 CosPhi_L1: -0.6 %
2015-04-27_12:12:24 HA_SDM630M_1 Voltage_Avr__V: 80.6 V
2015-04-27_12:12:25 HA_SDM630M_1 Current_N_demand__A: 0.00 A
2015-04-27_12:12:28 HA_SDM630M_1 THD_Voltage_avr_LN__%: 294788249748017473676524912640.0 %
2015-04-27_12:12:28 HA_SDM630M_1 THD_Current_avr__%: 196525493535523005291489656832.0 %
2015-04-27_12:12:28 HA_SDM630M_1 PowerFactor_inverted: 0.0
2015-04-27_12:12:29 HA_SDM630M_1 CosPhi: -0.8 %
2015-04-27_12:12:31 HA_SDM630M_1 Current_Sum__A: 0.35 A
2015-04-27_12:12:31 HA_SDM630M_1 Power_Sum__W: 44.4 W
2015-04-27_12:12:31 HA_SDM630M_1 Power_Sum__VA: 44.5 VA
2015-04-27_12:12:32 HA_SDM630M_1 Current_L1__A: 0.18 A
2015-04-27_12:12:32 HA_SDM630M_1 Power_L1__W: 44 W
2015-04-27_12:12:32 HA_SDM630M_1 Power_L1__VA: 43.6 VA
2015-04-27_12:12:34 HA_SDM630M_1 CosPhi_L1: -0.9 %
2015-04-27_12:12:38 HA_SDM630M_1 Voltage_L1__V: 241.9 V
